comment_id,video_seed_id,fecha,categoria_real,comentario,likes
c000238,seed_ent_2,2024-11-07,Entretenimiento,yo creo que cancion y festival se van a poner peor el proximo mes,3
c000235,seed_eco_5,2024-11-07,Economia,"mi familia esta afectada por dolar, tambien por inflacion, gracias por cubrir el tema",5
c000241,seed_ent_5,2024-11-08,Entretenimiento,porque nadie habla de festival y cancion en las noticias grandes,0
c000271,seed_cli_2,2024-11-08,Clima y Energia,"no puedo creer lo que paso con sequia y incendio, alguien mas lo vio",2
c000217,seed_eco_1,2024-11-08,Economia,"todos hablando de salario y de desempleo, menos los medios tradicionales",1
c000229,seed_eco_5,2024-11-08,Economia,"todos hablando de desempleo y de gasolina, menos los medios tradicionales",0
c000263,seed_dep_3,2024-11-08,Deportes,"medalla otra vez en tendencias, la entrenador va para largo",6
c000232,seed_eco_4,2024-11-08,Economia,"llevo dias viendo videos sobre desempleo, la mercado cada vez es peor",2
c000266,seed_cli_1,2024-11-08,Clima y Energia,porque nadie habla de renovables y tormenta en las noticias grandes,3
c000259,seed_dep_2,2024-11-08,Deportes,"interesante el analisis sobre estadio y torneo, deberian hacer una segunda parte",3
c000236,seed_eco_2,2024-11-08,Economia,porque nadie habla de deuda y precios en las noticias grandes,7
c000260,seed_dep_4,2024-11-09,Deportes,"mi familia esta afectada por lesion, tambien por partido, gracias por cubrir el tema",2
c000220,seed_eco_3,2024-11-09,Economia,"este canal explico precios mejor que cualquier noticiero, mencionaron dolar",3
c000272,seed_cli_5,2024-11-10,Clima y Energia,"este canal explico incendio mejor que cualquier noticiero, mencionaron energia",4
c000226,seed_eco_1,2024-11-10,Economia,"impuestos otra vez en tendencias, la mercado va para largo",2
c000227,seed_eco_3,2024-11-10,Economia,"deuda otra vez en tendencias, la salario va para largo",2
c000251,seed_ent_3,2024-11-10,Entretenimiento,"todos hablando de actor y de cancion, menos los medios tradicionales",1
c000242,seed_ent_3,2024-11-10,Entretenimiento,"todos hablando de cancion y de actor, menos los medios tradicionales",1
c000265,seed_cli_5,2024-11-10,Clima y Energia,"interesante el analisis sobre sismo y sequia, deberian hacer una segunda parte",6
c000231,seed_eco_1,2024-11-10,Economia,yo creo que ahorro y peso se van a poner peor el proximo mes,5
c000234,seed_eco_2,2024-11-10,Economia,"no puedo creer lo que paso con empleo y dolar, alguien mas lo vio",2
c000253,seed_ent_5,2024-11-10,Entretenimiento,"primera vez que escucho de actor, alguien me explica que paso con festival",1
c000293,seed_ent_5,2024-11-11,Entretenimiento,"todos hablando de premio y de actriz, menos los medios tradicionales",0
c000322,seed_cli_5,2024-11-11,Clima y Energia,"interesante el analisis sobre calor y sismo, deberian hacer una segunda parte",2
c000321,seed_dep_2,2024-11-11,Deportes,"mi familia esta afectada por portero, tambien por arbitro, gracias por cubrir el tema",2
c000320,seed_dep_1,2024-11-11,Deportes,"todos hablando de lesion y de estadio, menos los medios tradicionales",6
c000319,seed_dep_1,2024-11-11,Deportes,"equipo otra vez en tendencias, la estadio va para largo",3
c000308,seed_dep_3,2024-11-11,Deportes,"interesante el analisis sobre entrenador y jugador, deberian hacer una segunda parte",2
c000306,seed_ent_5,2024-11-11,Entretenimiento,"estreno otra vez en tendencias, la temporada va para largo",2
c000299,seed_ent_3,2024-11-11,Entretenimiento,"interesante el analisis sobre streaming y serie, deberian hacer una segunda parte",4
c000298,seed_ent_5,2024-11-11,Entretenimiento,"no puedo creer lo que paso con serie y concierto, alguien mas lo vio",3
c000294,seed_ent_3,2024-11-11,Entretenimiento,"llevo dias viendo videos sobre pelicula, la guion cada vez es peor",3
c000288,seed_eco_3,2024-11-11,Economia,"llevo dias viendo videos sobre gasolina, la salario cada vez es peor",4
c000287,seed_eco_3,2024-11-11,Economia,"interesante el analisis sobre inflacion y sueldo, deberian hacer una segunda parte",3
c000275,seed_eco_5,2024-11-11,Economia,"este canal explico deuda mejor que cualquier noticiero, mencionaron impuestos",6
c000277,seed_eco_2,2024-11-11,Economia,yo creo que impuestos y mercado se van a poner peor el proximo mes,1
c000286,seed_eco_2,2024-11-12,Economia,"no puedo creer lo que paso con desempleo y gasolina, alguien mas lo vio",4
c000329,seed_cli_4,2024-11-12,Clima y Energia,"lluvia otra vez en tendencias, la incendio va para largo",3
c000325,seed_cli_3,2024-11-12,Clima y Energia,porque nadie habla de calor y sismo en las noticias grandes,3
c000309,seed_dep_3,2024-11-12,Deportes,"interesante el analisis sobre medalla y portero, deberian hacer una segunda parte",2
c000323,seed_cli_1,2024-11-12,Clima y Energia,"mi familia esta afectada por solar, tambien por inundacion, gracias por cubrir el tema",4
c000302,seed_ent_3,2024-11-12,Entretenimiento,"primera vez que escucho de serie, alguien me explica que paso con temporada",3
c000281,seed_eco_5,2024-11-12,Economia,"no puedo creer lo que paso con salario y dolar, alguien mas lo vio",1
c000310,seed_dep_3,2024-11-12,Deportes,porque nadie habla de liga y medalla en las noticias grandes,2
c000314,seed_dep_5,2024-11-12,Deportes,"todos hablando de equipo y de medalla, menos los medios tradicionales",4
c000317,seed_dep_3,2024-11-13,Deportes,"todos hablando de equipo y de partido, menos los medios tradicionales",3
c000303,seed_ent_1,2024-11-13,Entretenimiento,"primera vez que escucho de actriz, alguien me explica que paso con streaming",2
c000300,seed_ent_5,2024-11-13,Entretenimiento,"mi familia esta afectada por banda, tambien por pelicula, gracias por cubrir el tema",2
c000295,seed_ent_5,2024-11-13,Entretenimiento,"primera vez que escucho de estreno, alguien me explica que paso con trailer",3
c000315,seed_dep_4,2024-11-13,Deportes,"no puedo creer lo que paso con portero y lesion, alguien mas lo vio",2
c000296,seed_ent_1,2024-11-13,Entretenimiento,"todos hablando de temporada y de director, menos los medios tradicionales",3
c000313,seed_dep_5,2024-11-13,Deportes,"mi familia esta afectada por jugador, tambien por torneo, gracias por cubrir el tema",3
c000284,seed_eco_5,2024-11-14,Economia,"llevo dias viendo videos sobre salario, la sueldo cada vez es peor",7
c000318,seed_dep_2,2024-11-14,Deportes,"interesante el analisis sobre medalla y jugador, deberian hacer una segunda parte",4
c000324,seed_cli_3,2024-11-14,Clima y Energia,"todos hablando de clima y de tormenta, menos los medios tradicionales",2
c000307,seed_dep_5,2024-11-14,Deportes,"primera vez que escucho de medalla, alguien me explica que paso con torneo",3
c000285,seed_eco_1,2024-11-14,Economia,"no puedo creer lo que paso con inversion y desempleo, alguien mas lo vio",2
c000280,seed_eco_5,2024-11-14,Economia,yo creo que desempleo y gasolina se van a poner peor el proximo mes,1
c000328,seed_cli_3,2024-11-15,Clima y Energia,"llevo dias viendo videos sobre energia, la temperatura cada vez es peor",3
c000304,seed_ent_2,2024-11-15,Entretenimiento,"interesante el analisis sobre streaming y cancion, deberian hacer una segunda parte",2
c000301,seed_ent_5,2024-11-15,Entretenimiento,"mi familia esta afectada por festival, tambien por premio, gracias por cubrir el tema",3
c000279,seed_eco_2,2024-11-15,Economia,"llevo dias viendo videos sobre dolar, la precios cada vez es peor",4
c000297,seed_ent_3,2024-11-15,Entretenimiento,yo creo que premio y estreno se van a poner peor el proximo mes,1
c000291,seed_ent_1,2024-11-15,Entretenimiento,yo creo que cancion y banda se van a poner peor el proximo mes,3
c000274,seed_eco_2,2024-11-15,Economia,"primera vez que escucho de inversion, alguien me explica que paso con gasolina",4
c000273,seed_eco_3,2024-11-15,Economia,"interesante el analisis sobre credito y ahorro, deberian hacer una segunda parte",4
c000311,seed_dep_4,2024-11-16,Deportes,"portero otra vez en tendencias, la gol va para largo",1
c000278,seed_eco_5,2024-11-16,Economia,yo creo que inflacion y salario se van a poner peor el proximo mes,2
c000276,seed_eco_2,2024-11-16,Economia,"interesante el analisis sobre credito y deuda, deberian hacer una segunda parte",4
c000327,seed_cli_5,2024-11-17,Clima y Energia,"primera vez que escucho de contaminacion, alguien me explica que paso con incendio",2
c000326,seed_cli_1,2024-11-17,Clima y Energia,"interesante el analisis sobre inundacion y sequia, deberian hacer una segunda parte",7
c000283,seed_eco_2,2024-11-17,Economia,yo creo que dolar y deuda se van a poner peor el proximo mes,5
c000289,seed_ent_5,2024-11-17,Entretenimiento,"primera vez que escucho de director, alguien me explica que paso con pelicula",2
c000305,seed_ent_1,2024-11-17,Entretenimiento,porque nadie habla de director y serie en las noticias grandes,2
c000292,seed_ent_4,2024-11-17,Entretenimiento,yo creo que estreno y serie se van a poner peor el proximo mes,2
c000282,seed_eco_1,2024-11-17,Economia,"este canal explico gasolina mejor que cualquier noticiero, mencionaron peso",4
c000316,seed_dep_5,2024-11-17,Deportes,porque nadie habla de arbitro y partido en las noticias grandes,0
c000312,seed_dep_5,2024-11-17,Deportes,"no puedo creer lo que paso con entrenador y partido, alguien mas lo vio",5
c000290,seed_ent_2,2024-11-17,Entretenimiento,"mi familia esta afectada por cancion, tambien por estreno, gracias por cubrir el tema",4
c000347,seed_ent_2,2024-11-18,Entretenimiento,"este canal explico serie mejor que cualquier noticiero, mencionaron streaming",6
c000343,seed_ent_5,2024-11-18,Entretenimiento,"temporada otra vez en tendencias, la actriz va para largo",5
c000370,seed_cli_4,2024-11-18,Clima y Energia,"interesante el analisis sobre inundacion y tormenta, deberian hacer una segunda parte",3
c000339,seed_eco_4,2024-11-18,Economia,yo creo que credito y mercado se van a poner peor el proximo mes,3
c000352,seed_ent_2,2024-11-18,Entretenimiento,"este canal explico concierto mejor que cualquier noticiero, mencionaron trailer",7
c000380,seed_cli_5,2024-11-18,Clima y Energia,porque nadie habla de lluvia y inundacion en las noticias grandes,0
c000381,seed_cli_1,2024-11-18,Clima y Energia,"primera vez que escucho de apagon, alguien me explica que paso con tormenta",5
c000334,seed_eco_4,2024-11-18,Economia,"llevo dias viendo videos sobre deuda, la impuestos cada vez es peor",2
c000335,seed_eco_4,2024-11-19,Economia,porque nadie habla de sueldo y dolar en las noticias grandes,4
c000378,seed_cli_1,2024-11-19,Clima y Energia,"primera vez que escucho de huracan, alguien me explica que paso con inundacion",4
c000374,seed_cli_3,2024-11-19,Clima y Energia,"llevo dias viendo videos sobre sismo, la huracan cada vez es peor",2
c000373,seed_cli_3,2024-11-19,Clima y Energia,"todos hablando de incendio y de calor, menos los medios tradicionales",3
c000371,seed_cli_3,2024-11-19,Clima y Energia,"todos hablando de lluvia y de calor, menos los medios tradicionales",2
c000359,seed_dep_5,2024-11-19,Deportes,yo creo que seleccion y lesion se van a poner peor el proximo mes,2
c000353,seed_ent_5,2024-11-19,Entretenimiento,"primera vez que escucho de actriz, alguien me explica que paso con banda",3
c000376,seed_cli_2,2024-11-19,Clima y Energia,"renovables otra vez en tendencias, la temperatura va para largo",5
c000379,seed_cli_4,2024-11-20,Clima y Energia,"todos hablando de inundacion y de incendio, menos los medios tradicionales",5
c000383,seed_cli_5,2024-11-20,Clima y Energia,"no puedo creer lo que paso con temperatura y incendio, alguien mas lo vio",1
c000384,seed_cli_2,2024-11-20,Clima y Energia,"interesante el analisis sobre lluvia y solar, deberian hacer una segunda parte",2
c000360,seed_dep_3,2024-11-20,Deportes,"arbitro otra vez en tendencias, la gol va para largo",4
c000367,seed_dep_1,2024-11-20,Deportes,"mi familia esta afectada por jugador, tambien por arbitro, gracias por cubrir el tema",4
c000350,seed_ent_3,2024-11-20,Entretenimiento,"todos hablando de estreno y de actriz, menos los medios tradicionales",7
c000338,seed_eco_1,2024-11-20,Economia,"primera vez que escucho de ahorro, alguien me explica que paso con gasolina",5
c000341,seed_ent_4,2024-11-20,Entretenimiento,"llevo dias viendo videos sobre streaming, la serie cada vez es peor",2
c000336,seed_eco_5,2024-11-21,Economia,"no puedo creer lo que paso con inflacion y salario, alguien mas lo vio",2
c000366,seed_dep_4,2024-11-21,Deportes,"interesante el analisis sobre entrenador y lesion, deberian hacer una segunda parte",1
c000348,seed_ent_1,2024-11-21,Entretenimiento,"banda otra vez en tendencias, la serie va para largo",1
c000355,seed_ent_4,2024-11-21,Entretenimiento,"primera vez que escucho de actriz, alguien me explica que paso con estreno",4
c000330,seed_eco_2,2024-11-21,Economia,"inflacion otra vez en tendencias, la empleo va para largo",2
c000375,seed_cli_4,2024-11-21,Clima y Energia,"todos hablando de incendio y de sequia, menos los medios tradicionales",3
c000364,seed_dep_4,2024-11-22,Deportes,"primera vez que escucho de arbitro, alguien me explica que paso con jugador",6
c000377,seed_cli_5,2024-11-22,Clima y Energia,yo creo que temperatura y huracan se van a poner peor el proximo mes,5
c000333,seed_eco_3,2024-11-22,Economia,"este canal explico peso mejor que cualquier noticiero, mencionaron inflacion",4
c000331,seed_eco_1,2024-11-22,Economia,"mi familia esta afectada por sueldo, tambien por credito, gracias por cubrir el tema",3
c000349,seed_ent_5,2024-11-22,Entretenimiento,"mi familia esta afectada por banda, tambien por concierto, gracias por cubrir el tema",3
c000369,seed_cli_4,2024-11-22,Clima y Energia,yo creo que apagon y energia se van a poner peor el proximo mes,2
c000332,seed_eco_4,2024-11-23,Economia,"este canal explico empleo mejor que cualquier noticiero, mencionaron sueldo",1
c000340,seed_ent_5,2024-11-23,Entretenimiento,"interesante el analisis sobre pelicula y streaming, deberian hacer una segunda parte",4
c000372,seed_cli_2,2024-11-23,Clima y Energia,porque nadie habla de incendio y huracan en las noticias grandes,5
c000337,seed_eco_1,2024-11-23,Economia,"no puedo creer lo que paso con credito y peso, alguien mas lo vio",3
c000351,seed_ent_2,2024-11-23,Entretenimiento,"este canal explico premio mejor que cualquier noticiero, mencionaron estreno",5
c000363,seed_dep_4,2024-11-23,Deportes,"todos hablando de portero y de liga, menos los medios tradicionales",6
c000362,seed_dep_2,2024-11-23,Deportes,"no puedo creer lo que paso con medalla y lesion, alguien mas lo vio",0
c000361,seed_dep_3,2024-11-23,Deportes,"interesante el analisis sobre torneo y jugador, deberian hacer una segunda parte",3
c000345,seed_ent_1,2024-11-23,Entretenimiento,"este canal explico guion mejor que cualquier noticiero, mencionaron estreno",3
c000346,seed_ent_1,2024-11-23,Entretenimiento,"interesante el analisis sobre concierto y guion, deberian hacer una segunda parte",2
c000368,seed_dep_4,2024-11-24,Deportes,"llevo dias viendo videos sobre lesion, la entrenador cada vez es peor",3
c000344,seed_ent_2,2024-11-24,Entretenimiento,porque nadie habla de director y temporada en las noticias grandes,1
c000365,seed_dep_5,2024-11-24,Deportes,"primera vez que escucho de lesion, alguien me explica que paso con jugador",6
c000358,seed_dep_1,2024-11-24,Deportes,yo creo que partido y campeonato se van a poner peor el proximo mes,4
c000357,seed_dep_5,2024-11-24,Deportes,"primera vez que escucho de torneo, alguien me explica que paso con gol",3
c000382,seed_cli_5,2024-11-24,Clima y Energia,"no puedo creer lo que paso con calor y incendio, alguien mas lo vio",3
